皮质的大脑半球的脑内出血,DIS
皮质类固醇诱发青光眼,DIS
皮质醇增多症,DIS
皮里病毒病,DIS
皮霉菌性甲床炎,DIS
皱摺耳,DIS
皱缩耳,DIS
皲皮裂皮肤,DIS
盆腔充血综合征,DIS
盆腔圆韧带损伤伴通入体腔的开放性伤口,DIS
盆腔多个器官损伤,DIS
盆腔底损伤,DIS
盆腔淋巴结继发性恶性肿瘤,DIS
盆腔炎性包块,DIS
盆腔痛,DIS
盆腔结缔组织恶性肿瘤,DIS
盆腹腔交界性肿瘤,DIS
盐肾上腺皮质激素类及其拮抗剂,DIS
盐酸托拉苏林意外中毒,DIS
监禁和其他入狱的问题,DIS
盖斯伯克病,DIS
盲或视力丧失家族史者,DIS
盲肠下垂,DIS
盲肠后疝,DIS
盲袢综合征非手术性,DIS
直布罗陀热西班牙,DIS
直立性低血压伴多系统变性,DIS
直肠乙状结肠异物,DIS
直肠乙状结肠憩室不伴有穿孔或脓肿,DIS
直肠乙状结肠连接处动态未定的肿瘤,DIS
直肠乙状结肠连结处良性肿瘤,DIS
直肠先天性缺如闭锁和狭窄不伴有瘘,DIS
直肠先天性缺如闭锁和狭窄伴有瘘,DIS
直肠克隆氏病,DIS
直肠子宫,DIS
直肠子宫瘘,DIS
直肠平滑肌瘤,DIS
直肠毛细血管扩张症,DIS
直肠淋菌球感染,DIS
直肠类癌,DIS
直肠绒毛状乳头状瘤,DIS
直肠结核病,DIS
直肠肛门和肛管交搭跨越的恶性肿瘤,DIS
直肠膀胱的隔恶性肿瘤,DIS
直肠节段性肠炎,DIS
直肠阴道后壁膨出,DIS
直肠阴道膈良性肿瘤,DIS
相对不育症,DIS
眉恶性黑色素瘤恶性,DIS
真两性同体,DIS
真性两性畸形,DIS
真性尿失禁,DIS
真性延髓麻痹,DIS
真性胰腺囊肿,DIS
真性鱼鳞病,DIS
真空吸引或产钳应用失败引起的梗阻性分娩,DIS
眦畸形,DIS
眦皮肤原位癌,DIS
眦皮肤恶性肿瘤,DIS
眦皮肤良性瘤,DIS
眦黑色素细胞痣,DIS
眨眼动颌现象或综合征,DIS
眶上挫伤,DIS
眶内继发性肿瘤,DIS
眶内良性细胞瘤,DIS
眶周围动态未定的肿瘤,DIS
眶损伤,DIS
眶瘘,DIS
眶组织挫伤,DIS
眶部囊肿,DIS
眶部粘液囊肿,DIS
眼下颌面部综合征,DIS
眼充血,DIS
眼内晶状体,DIS
眼前房出血,DIS
眼前房导管脱落,DIS
眼前房硅油积存,DIS
眼动脉栓塞,DIS
眼压过高,DIS
眼及附器的其它疾病,DIS
眼后天性缺失,DIS
眼和眶损伤分类于的后遗症,DIS
眼和眶的其他损伤,DIS
眼和耳疾患的特殊筛选检查,DIS
眼和视力的检查,DIS
眼和附器交搭跨越的恶性肿瘤,DIS
眼土拉菌病,DIS
眼坏死型色素膜炎,DIS
眼型格林氏病,DIS
眼外肌肌病,DIS
眼失明,DIS
眼底静脉栓塞,DIS
眼恶性肿瘤摘除个人史,DIS
眼炎,DIS
眼烧伤伴有异致眼球破裂和破坏,DIS
眼球假体植入术后状态,DIS
眼球化学品烧伤致眼球破坏,DIS
眼球后恶性肿瘤,DIS
眼球后肿物,DIS
眼球后良性肿瘤,DIS
眼球后血管瘤,DIS
眼球后退性斜视,DIS
眼球挫伤伴前房积血,DIS
眼球撕裂伴眼内组织脱垂,DIS
眼球破裂和破坏性的眼烧伤,DIS
眼球积血,DIS
眼球肿瘤引起的青光眼,DIS
眼球退缩综合征,DIS
眼球陷没,DIS
眼球震荡引起的青光眼,DIS
眼电图,DIS
眼病白内障,DIS
眼的其他疾患,DIS
眼的发育不良,DIS
眼眦后天畸形,DIS
眼眶挫伤的后遗症,DIS
眼眶穿刺伤伴眶内异物,DIS
眼眶穿透伤,DIS
眼眶结缔组织交界性肿瘤,DIS
眼眶骨恶性肿瘤,DIS
眼睑倒睫,DIS
眼睑充血,DIS
眼睑全层撕裂伤,DIS
眼睑内翻,DIS
眼睑原位黑色素瘤,DIS
眼睑变应性过敏性皮炎,DIS
眼睑后天性畸形,DIS
眼睑和眼周区浅表损伤,DIS
眼睑抽搐,DIS
眼睑的干皮病,DIS
眼睑的盘形红斑狼疮,DIS
眼睑皮肤原位癌,DIS
眼睑粘连性疤痕,DIS
眼睑绉折畸形,DIS
眼睑结核,DIS
眼睑缺损,DIS
眼睑蜀黍红斑睑糙皮病,DIS
眼睑软组织挫伤,DIS
眼睑黄斑瘤,DIS
眼破裂伴眼内组织部分缺失,DIS
眼科抗感染药中毒,DIS
眼科的矫形术及手术治疗的随诊医疗,DIS
眼继发性恶性肿瘤,DIS
眼耳廓发育不全,DIS
眼肌挛缩性斜视,DIS
眼肌瘫痪,DIS
眼肌瘫痪型偏头痛,DIS
眼肌麻痹斜视,DIS
眼脑肾综合征,DIS
眼脑肾综合征伴有范科尼综合征,DIS
眼色素膜炎,DIS
眼虫病,DIS
眼部痛,DIS
眼附器术后使用个人史,DIS
眼黄斑后极变性,DIS
眼鼻区综合征,DIS
着色性荨麻疹,DIS
睑后天性缺损,DIS
睑损伤的后遗症,DIS
睑板炎,DIS
睑板腺,DIS
睑板腺继发性恶性肿瘤,DIS
睑板腺良性肿瘤,DIS
睑水疱皮炎,DIS
睑淀粉样变,DIS
睑疤痕性闭合不全,DIS
睑皮肤松驰,DIS
睑结膜炎,DIS
睡惊症,DIS
睡眠节律逆转,DIS
睡眠觉醒节律心因性倒错,DIS
睡眠觉醒节律障碍,DIS
睫状体囊肿渗出性植入性寄生虫,DIS
睫状体巩膜葡萄肿,DIS
睫部神经痛鼻睫神经痛,DIS
睾丸下降的恶性肿瘤,DIS
睾丸出血,DIS
睾丸切除术后阴囊窦道形成,DIS
睾丸创伤性切断,DIS
睾丸女性化综合征,DIS
睾丸异位恶性肿瘤,DIS
睾丸恶性胚胎瘤,DIS
睾丸未降恶性肿瘤,DIS
睾丸机能亢进,DIS
睾丸机能减退,DIS
睾丸破裂,DIS
睾丸积液精索鞘膜,DIS
睾丸鞘膜肉芽肿伴积液,DIS
睾丸鞘膜非丝虫性乳糜囊肿,DIS
瞳孔异位,DIS
矢状窦破裂伴开放性颅内伤口,DIS
知识获得不能,DIS
矫形外科用的围腰装置的安装和调整,DIS
矫形外科用的支架装置的安装和调整,DIS
矫形外科用的石膏绷带装置的安装和调整,DIS
矫形外科用的鞋装置的安装和调整,DIS
短暂性关节炎,DIS
短暂性大脑缺血,DIS
短暂性缺血性聋,DIS
短暂性视网膜动脉闭塞,DIS
短肠综合征肠切除后综合征,DIS
短肢,DIS
短跟腱后天性,DIS
短颈综合征,DIS
石化性角膜炎,DIS
石匠哮喘石匠病石匠肺或石匠尘肺,DIS
石墨纤维化肺的,DIS
石棉沉着病,DIS
石油产品毒性效应,DIS
石胎胎儿石化,DIS
石脑油毒性效应,DIS
石膏溃疡,DIS
石蜡油毒性效应,DIS
矽肺硅肺,DIS
矽肺结核病矽肺并发肺结核病,DIS
矽肺肺结核未提及细菌学或组织学的证实,DIS
矾土肺肺的,DIS
矿工哮喘,DIS
矿工肺,DIS
砒霜的毒性效应,DIS
破伤风伴有流产或异位妊娠,DIS
破坏性毁形性溃疡鼻咽炎,DIS
硝酸意外中毒,DIS
硫的毒性效应,DIS
硬化性或慢性纤维甲腺炎,DIS
硬化性皮结核,DIS
硬化性萎缩性苔癣,DIS
硬斑病,DIS
硬红斑巴赞氏病,DIS
硬脊膜内囊肿脊髓,DIS
硬脑脊膜大脑囊肿,DIS
硬脑膜下积水液,DIS
硬腭穿孔,DIS
硬腭裂伴有唇裂,DIS
硬腭裂和软腭裂伴有唇裂,DIS
硬膜下动态未定的肿瘤,DIS
硬膜下脊髓囊肿,DIS
硬膜下脊髓脓肿,DIS
硬膜下脑脓肿,DIS
硬膜外脊髓脓肿,DIS
硼酸钠清洁剂意外中毒,DIS
碎胎术后的单胎分娩,DIS
碘缺乏相关性多结节性地方性甲状腺肿,DIS
碘缺乏相关性弥漫性地方性甲状腺肿,DIS
碱性沉着性膀胱炎,DIS
碳氧血红蛋白血症,DIS
碳水化合物耐受不良引起的吸收障碍,DIS
磨牙旁额外牙结节,DIS
磷酸丙糖同分异构酶缺乏性贫血,DIS
磷酸烯醇丙酮酸羟激酶缺乏,DIS
社会保险和福利支持不足的问题,DIS
社会技能不足的问题,DIS
社会排斥和拒绝的问题,DIS
社会病态性人格障碍,DIS
社会移居者的问题,DIS
社会职责冲突的问题,DIS
社会问题引起的高危妊娠监督,DIS
祖克坎德耳器恶性肿瘤,DIS
祖克坎德耳器继发性恶性肿瘤,DIS
祖克坎德耳器良性肿瘤,DIS
神经原性休克,DIS
神经原性肠梗阻,DIS
神经发育不全,DIS
神经型麻风,DIS
神经性循环衰弱,DIS
神经性聋,DIS
神经性胃炎,DIS
神经性非典型厌食,DIS
神经性非典型贪食,DIS
神经梅毒痴呆,DIS
神经科情况进行的特殊筛选检查,DIS
神经系统和特种感觉的其他高速装置的安装和调整,DIS
神经系统操作后疾患,DIS
神经系统疾患,DIS
神经系统结核病,DIS
神经纤维瘤病多发性非恶性,DIS
神经肌炎,DIS
神经肌肉阻滞剂中毒,DIS
神经胶质细胞增生,DIS
神经脊髓炎,DIS
神经节基底神经节脑综合征,DIS
神经节母细胞瘤,DIS
神经鞘磷脂沉积病,DIS
福克斯福代斯病,DIS
福尔克曼瘤缺血性,DIS
福格特小柳综合征,DIS
福瑟吉尔神经痛,DIS
福维耳氏综合征,DIS
福耳克曼氏缺血性肌挛缩或麻痹,DIS
福贝尔奥尔布融赖特综合征,DIS
福雷斯蒂尔,DIS
种痘反应,DIS
科克威克斯结膜炎,DIS
科克特殊性瘤,DIS
科尔蒂器官,DIS
科巴斯病,DIS
科根氏综合征间质性角膜炎综合征,DIS
科热夫尼科夫,DIS
科茨氏病,DIS
科萨科夫精神病,DIS
科里氏病,DIS
积水性小头,DIS
积水性脑膨出,DIS
移动性起博点过早复极,DIS
移植器宫的并发症,DIS
移植物的并发症,DIS
移植物移位,DIS
移植肾功能衰竭,DIS
移植肾动脉狭窄吻合口,DIS
移植肾排斥,DIS
移民接受的检查,DIS
移民的问题,DIS
稻农皮炎稻田皮炎,DIS
稽留流产过期流产,DIS
穆哈黑贝曼病,DIS
穆尔氏综合征,DIS
穆里病,DIS
空回肠交界处血管扩张,DIS
空巢综合征,DIS
空气栓塞创伤性,DIS
空洞型肺结核未提及细菌学或组织学的证实,DIS
空肠先天性闭锁缺如和狭窄,DIS
空肠憩室不伴有穿孔或脓肿,DIS
空肠憩室炎不伴有穿孔或脓肿,DIS
空肠断裂伴开放性伤口,DIS
空肠浆膜下淋巴管瘤,DIS
空肠穿孔伴腹膜炎,DIS
空调和加湿器肺,DIS
空调机性肺炎,DIS
穿孔性巩膜软化症,DIS
穿颅术后的单胎分娩,DIS
突然性视力丧失,DIS
突眼性甲状腺肿,DIS
窦任何鼻窦结核病经细菌学和组织学所证实,DIS
窦房结房室结游走节律,DIS
立克次氏体性肺炎,DIS
立克次氏体病,DIS
立克次氏病进行的特殊筛选检查,DIS
立氏立克次体斑疹热,DIS
童年品行障碍,DIS
童年时其他消极生活事件的问题,DIS
童年时受惊吓的经历的问题,DIS
童年时失去所爱亲属的问题,DIS
童年时家庭关系模式的改变的问题,DIS
童年时导致丧失自尊的事件的问题,DIS
童年时某些发育障碍的特殊筛选检查,DIS
童年离家的问题,DIS
竹原,DIS
笨拙儿童综合征,DIS
第一产程延长,DIS
第一孔房间缺损,DIS
第三产程胎盘植入伴出血,DIS
第三产程胎盘滞留伴出血,DIS
第三产程胎盘粘连伴出血,DIS
第三横突综合征,DIS
第三脑室囊肿,DIS
第三颅神经麻痹,DIS
第二产程延长,DIS
第二孔房间隔缺损,DIS
第二跖骨骨软骨病,DIS
第五病,DIS
第五跖骨,DIS
第八因子抗体形成,DIS
第八颅听或听力神经损伤,DIS
第十神经肺胃神经,DIS
第四病,DIS
第四脑室正中孔和第四脑外侧孔闭锁,DIS
第状菌,DIS
等孢子球虫病球虫病,DIS
等张性低氧血症,DIS
等待住入他处有充足医疗设施场所的人的问题,DIS
筋膜病,DIS
筒箭毒硷意外中毒,DIS
筛窦炎慢性,DIS
筛筋膜疝,DIS
简单并指不伴有骨性结合,DIS
篷塞氏病,DIS
米勒哮喘性支气管痉挛性,DIS
米勒管囊肿,DIS
米古二氏综合征,DIS
米尔罗伊水肿,DIS
类军刀伤损害,DIS
类固醇性糖尿病正确用药所致,DIS
类固醇紫癜,DIS
类沙眼,DIS
类源性类脂性肺炎,DIS
类炭疽肺炎,DIS
类球孢子菌病,DIS
类球孢子菌肉芽肿,DIS
类百日咳,DIS
类结核型麻风,DIS
类脂性病,DIS
类脂质细胞瘤,DIS
类阿片依赖综合症,DIS
类风湿性关节炎合并脾大和白细胞减少,DIS
类风湿性关节炎性心肌病,DIS
类风湿性弥漫性肺间质纤维化,DIS
类风湿性心脏病,DIS
类风湿性粘液囊炎,DIS
类风湿性纤维化肺泡炎,DIS
类风湿性肺泡炎,DIS
类风湿性颞下颌关节炎,DIS
类风湿疾病肺改变,DIS
粉刷剂意外中毒,DIS
粒膜泡膜细胞瘤,DIS
粒膜细胞瘤,DIS
粘多糖病,DIS
粘多糖贮积病,DIS
粘性物质引起的变应性接触性皮炎,DIS
粘液囊炎,DIS
粘液大便,DIS
粘液水肿性心脏病,DIS
粘液水肿性肌病,DIS
粘液水肿性苔癣,DIS
粘液粘稠病,DIS
粘液肌肉肉瘤,DIS
粘液脂肪瘤,DIS
粘液腱膜肉瘤,DIS
粘球杆菌性败血症,DIS
粘脂贮积病,DIS
粘脂贮积症,DIS
粘膜皮肤巴尔通体病,DIS
粘膜皮肤的利什曼病,DIS
粘膜皮肤的早期先天性梅毒,DIS
粘膜雅司病,DIS
粘贴剂意外中毒,DIS
粘连性心包炎,DIS
粘连性瘢痕,DIS
粘连性肩周炎,DIS
粘连性腱鞘炎,DIS
粘连性腹膜炎,DIS
粘附性大肠杆菌肠炎,DIS
粟粒性坏死性痤疮,DIS
粟粒性结核病,DIS
粟粒性脑膜结核,DIS
粪便物呕吐,DIS
精囊滴虫病,DIS
精囊继发性恶性肿瘤,DIS
精子精液异常,DIS
精液肉芽肿,DIS
精神分裂性倔强症,DIS
精神分裂样人格,DIS
精神分裂症人格障碍,DIS
精神分裂症性精神病,DIS
精神分裂症样障碍,DIS
精神原性呵欠,DIS
精神原性咳嗽,DIS
精神原性多饮,DIS
精神原性心因性暴食,DIS
精神原性心脏病,DIS
精神原性痛经,DIS
精神心理社会的身材矮小症,DIS
精神性巨结肠症,DIS
精神性疼痛情绪性头痛,DIS
精神性胃肠道反应,DIS
精神抑郁症,DIS
精神活性物质监用个人史,DIS
精神源性休克,DIS
精神源性便秘,DIS
精神源性十二指肠溃疡,DIS
精神烦燥综合征,DIS
精神病情况家族史者,DIS
精神神经症型人格障碍,DIS
精神紧张,DIS
精神错乱,DIS
精神错乱心因性,DIS
精神障碍并发于妊娠分娩和产褥期,DIS
精管发育不全,DIS
精索损伤,DIS
精索脂肪瘤样良性肿瘤,DIS
精索鞘膜囊肿,DIS
精阜先天异常,DIS
精阜增生,DIS
精阜炎,DIS
糖原累积病,DIS
糖原过多性肝肿大,DIS
糖尿病伴色素性肝硬变,DIS
糖尿病合并其他特指的并发症,DIS
糖尿病家族史者,DIS
糖尿病并眼部病变,DIS
糖尿病性伴有未特指并发症,DIS
糖尿病性冠心病,DIS
糖尿病性单神经病,DIS
糖尿病性周围神经病,DIS
糖尿病性周围血管病变,DIS
糖尿病性夏科氏关节病,DIS
糖尿病性多神经病,DIS
糖尿病性大疱病,DIS
糖尿病性心脏病,DIS
糖尿病性昏迷,DIS
糖尿病性植物神经紊乱,DIS
糖尿病性牙周病,DIS
糖尿病性眼底病变,DIS
糖尿病性眼病,DIS
糖尿病性硬皮病,DIS
糖尿病性神经元性膀胱炎,DIS
糖尿病性神经原性膀胱,DIS
糖尿病性神经性关节病,DIS
糖尿病性神经炎,DIS
糖尿病性神经病变,DIS
糖尿病性肌无力综合征,DIS
糖尿病性肝病,DIS
糖尿病性肠病,DIS
糖尿病性肾病,DIS
糖尿病性脑血管病变,DIS
糖尿病性虹膜炎,DIS
糖尿病性血色病,DIS
糖尿病性视网膜病,DIS
糖尿病性足病,DIS
糖尿病性酸中毒,DIS
糖尿病性骨病,DIS
糖尿病眼漏,DIS
糖尿病饮食的咨询和监督,DIS
糖尿病高渗性昏迷糖尿病高渗性非酮症,DIS
糖皮质甾类意外中毒,DIS
糖蛋白紊乱,DIS
糙皮病陪粒格,DIS
糠疹,DIS
系统性红斑狼疮性脑炎,DIS
紊乱性房性心率,DIS
索恩综合征,DIS
紧张症,DIS
紧张的工作进度的问题,DIS
紫癜性肝炎,DIS
紫绀型,DIS
紫质症,DIS
累及泌尿道系统其他和未特指的症状和体征,DIS
累塞二氏病莱特勒尔西韦病,DIS
纠正性大血管错位,DIS
红斑尿布,DIS
红斑性肢痛病,DIS
红斑烧伤,DIS
红杉锯屑病,DIS
红皮水肿性多神经病,DIS
红皮病性银屑病银屑病性红皮病,DIS
红眼分流综合征,DIS
红粟疹,DIS
红细胞不均,DIS
红细胞生成素引起的红细胞增多症,DIS
红色恐怖,DIS
纤维囊性乳腺增生,DIS
纤维性心包炎,DIS
纤维性胰腺炎,DIS
纤维性脓性胸膜炎,DIS
纤维蛋白原缺乏,DIS
纯性腺发育不良,DIS
纳博特囊肿卵泡,DIS
纳博特腺,DIS
纳博特腺恶性肿瘤滤泡,DIS
纳博特腺滤泡良性肿瘤,DIS
纳夫济格氏综合征,DIS
纳归虫病性脑炎脊髓炎或脑脊髓炎,DIS
纳格勒阿米巴病脑炎,DIS
纵火狂,DIS
纵膈恶性淋巴瘤,DIS
纵膈结核病未提及细菌学或组织学的证实,DIS
纵膈结核瘤,DIS
纵隔淋巴结核未提及细菌学或组织学的证实,DIS
纵隔淋巴结结核病经细菌学和组织学所证实,DIS
纵隔结核病经细菌学和组织所证实,DIS
纵隔肉瘤,DIS
纵隔良性畸胎瘤,DIS
纹状体综合征,DIS
线样小体肌病,DIS
线状大疱性皮炎,DIS
组织细胞增多症,DIS
组织细胞增生症,DIS
组织胺受体拮抗剂中毒,DIS
组织胺性头痛,DIS
细小的病毒感染,DIS
细支气管腺癌,DIS
细粒棘球绦虫感染,DIS
细胞内分支杆菌感染,DIS
细菌性关节炎痢疾,DIS
细菌性痢疾所致的精神障碍,DIS
细菌性脑脓肿,DIS
细菌性脑膜脑炎,DIS
绍伊尔曼氏病,DIS
经前期出血,DIS
经前紧张综合征,DIS
经急症剖宫产术的单胎分娩,DIS
经皮房缺室缺矫治术后并发症,DIS
经管道分发的气体中毒意图不确定的,DIS
绒毛结节状滑膜炎色素沉着的,DIS
绒癌史,DIS
结婚接受的检查,DIS
结巴,DIS
结性心动过速交界性心动过速,DIS
结性过早搏动,DIS
结晶尿症,DIS
结核性乳突炎,DIS
结核性动脉内膜炎,DIS
结核性多神经病,DIS
结核性大脑动脉炎,DIS
结核性巩膜外层炎,DIS
结核性支气管扩张仅经痰培养所证实,DIS
结核性支气管扩张未做细菌学和组织学检查,DIS
结核性支气管扩张未提及细菌学或组织学的证实,DIS
结核性支气管扩张细菌学和组织检查为阴性,DIS
结核性支气管扩张经显微镜下痰检查证实,DIS
结核性支气管扩张经未特指的方法所证实,DIS
结核性支气管扩张经组织学所证实,DIS
结核性柔脑膜炎,DIS
结核性椎管内脓肿,DIS
结核性气胸仅经痰培养所证实,DIS
结核性气胸未做细菌学和组织学检查,DIS
结核性气胸未提及细菌学或组织学的证实,DIS
结核性气胸细菌学和组织学检查为阴性,DIS
结核性气胸经显微镜下痰检查证实,DIS
结核性气胸经未特指的方法所证实,DIS
结核性气胸经组织学所证实,DIS
结核性泪囊炎,DIS
结核性淋巴腺炎,DIS
结核性肝肝炎,DIS
结核性肺出血未提及细菌学或组织学的证实,DIS
结核性肺炎仅经痰培养所证实,DIS
结核性肺炎未做细菌学和组织学检查,DIS
结核性肺炎未提及细菌学或组织学的证实干酪性肺炎,DIS
结核性肺炎细菌学和组织学检查为阴性,DIS
结核性肺炎经显微镜下痰检查证实,DIS
结核性肺炎经未特指的方法所证实,DIS
结核性肺炎经组织学所证实,DIS
结核性肺纤维变性仅经痰培养所证实,DIS
结核性肺纤维变性增殖性未提及细菌学或组织学的证实,DIS
结核性肺纤维变性未做细菌学和组织学检查,DIS
结核性肺纤维变性细菌学和组织学检查为阴性,DIS
结核性肺纤维变性经显微镜下痰检查证实,DIS
结核性肺纤维变性经未特指的方法所证实,DIS
结核性肺纤维变性经组织学所证实,DIS
结核性肺脓肿未提及细菌学或组织学的证实,DIS
结核性肾上腺机能减退,DIS
结核性肾上腺机能障碍,DIS
结核性肾盂肾炎,DIS
结核性胸腔积液未提及细菌学或组织学的证实,DIS
结核性胸膜炎伴积液未提及细菌学或组织学的证实,DIS
结核性胸膜炎未提及细菌学或组织学的证实,DIS
结核性胸膜炎经细菌学和组织学所证实,DIS
结核性脉络膜视网膜炎,DIS
结核性脑脊髓膜炎硬脊膜外,DIS
结核性脓胸未提及细菌学或组织学的证实,DIS
结核性脓胸经细菌学和组织学所证实,DIS
结核性腱鞘炎,DIS
结核性膝部囊肿,DIS
结核性蛛网膜炎,DIS
结核性角膜结膜炎间质性小泡性,DIS
结核性贝克氏囊肿,DIS
结核性间质性角膜炎,DIS
结核性面颈部淋巴结炎,DIS
结核性风湿病,DIS
结核性骨坏死,DIS
结核性骨髓炎,DIS
结核疹,DIS
结核病未提及细菌学或组织学的证实,DIS
结核结节,DIS
结石性肾炎,DIS
结缔组织及其他软组织交界性恶性肿瘤,DIS
结缔组织和软组织交搭跨越的恶性肿瘤,DIS
结缔组织继发性恶性肿瘤,DIS
结肠交搭跨越的恶性肿瘤,DIS
结肠假息肉病,DIS
结肠克隆氏病,DIS
结肠憩室不伴有穿孔或脓肿,DIS
结肠憩室病伴有腹膜炎,DIS
结肠挫伤,DIS
结肠激惹综合征,DIS
结肠炎饮食的咨询和监督,DIS
结肠直肠恶性肿瘤,DIS
结肠穿孔非创伤性,DIS
结肠系膜恶性间皮瘤,DIS
结肠纽结,DIS
结肠腺瘤样息肉,DIS
结肠节段性肠炎,DIS
结肠血管发育异常,DIS
结肠造口术后状态,DIS
结肠造口术的维护,DIS
结肠麻痹,DIS
结膜下疳,DIS
结膜疤痕,DIS
结膜纤毛菌病,DIS
结膜脓肿,DIS
结膜良性肿瘤,DIS
结膜赘生物,DIS
结膜黄斑,DIS
结节型晚期溃疡性雅司病,DIS
结节型糖尿病肾小球硬化,DIS
结节型肺结核未提及细菌学或组织学的证实,DIS
结节性多动脉炎全动脉炎坏死性血管炎,DIS
结节性多动脉炎性痴呆,DIS
结节性硬化型霍奇,DIS
结节性红斑关节病,DIS
结节性肌膜炎,DIS
结节性肝硬变,DIS
结节性脑硬化,DIS
结节性非霍奇,DIS
结节性麻风,DIS
结节病中的关节病,DIS
结节病中的多发性颅神经麻痹,DIS
结节病中的心肌炎,DIS
结节病中的肌炎,DIS
结节病中的虹膜睫状体炎,DIS
结节线虫属肠道蠕虫病,DIS
绕核性板层间性白内障,DIS
给予免疫球蛋白,DIS
绝经前期出血,DIS
绝经后骨质疏松伴病理性骨折,DIS
绝经期后出血,DIS
绝经期疾患,DIS
绝经期眩晕,DIS
绝育术后腹痛,DIS
绞窄性外痔,DIS
绞窄性痔,DIS
绞窄性股疝单侧,DIS
绞窄性腹疝伴梗阻不伴坏疽,DIS
绞窄性腹股沟疝单侧,DIS
绞缢窒息,DIS
绦虫性脑病变,DIS
继发于慢性失血的缺铁性贫血,DIS
继发性中性白细胞减少症,DIS
继发性低张力性子宫机能不良,DIS
继发性干燥,DIS
继发性甲状腺机能亢进,DIS
继发性睾丸机能减退,DIS
继发性睾丸机能减退操作后,DIS
继发性肌无力综合征,DIS
继发性肥胖,DIS
继发性肺炎型鼠疫,DIS
继发性肺脓肿,DIS
继发性葡萄胎,DIS
继发性虹膜炎,DIS
继发性遗尿症,DIS
继发性阑尾炎,DIS
维勒布兰德尤尔根斯血小板紊乱,DIS
维尔姆斯瘤,DIS
维尔松氏管恶性肿瘤,DIS
维尔松管继发性恶性肿瘤,DIS
维持性化学疗法的医疗照顾,DIS
维斯科特奥尔德里奇综合征,DIS
维生素中毒,DIS
维生素意外中毒,DIS
维生素抵抗佝偻病,DIS
维生素抵抗性骨软化,DIS
维生素滥用,DIS
维生素缺乏伴有比托斑点和结膜干燥症,DIS
维生素缺乏伴有角膜干燥病,DIS
维生素缺乏伴角膜溃疡,DIS
维生素缺乏合并夜盲症,DIS
维生素缺乏合并干眼症,DIS
维生素缺乏合并皮肤干燥病,DIS
维生素缺乏合并结膜干燥病,DIS
维生素缺乏合并角膜及结膜干燥症,DIS
维生素缺乏合并角膜干眼瘢痕,DIS
维生素缺乏合并角膜溃疡及干燥症,DIS
维生素缺乏合并角膜软化,DIS
维生素缺乏后遗症,DIS
维生素缺乏性手足搐搦症,DIS
维生素缺乏性毛囊角化病,DIS
维生素缺乏性紫癜,DIS
维生素缺乏性贫血性脊髓后侧索硬化,DIS
维生素缺乏症,DIS
维生素缺乏痴呆,DIS
维生素过多症,DIS
维达耳氏病,DIS
综合涉及与性态度性行为和性取向有关的咨询,DIS
绿脓杆菌性肠炎,DIS
绿脓杆菌性败血症,DIS
缓解状态双相情感障碍,DIS
缓解状态复发性抑郁障碍,DIS
缝线术后肉芽肿,DIS
缩小三尺线虫肠道蠕虫病,DIS
缩窄性胆管炎,DIS
缺乏休息和空暇时间的问题,DIS
缺乏住房的问题,DIS
缺乏充足的食物的问题,DIS
缺乏学习和游戏的体验的问题,DIS
缺乏性贫血,DIS
缺乏身体锻炼的问题,DIS
缺氧性脑病肺性脑病,DIS
缺氧症,DIS
缺血性心脏病的特殊筛选检查,DIS
缺血性肾皮质坏死,DIS
缺血性胸痛,DIS
缺铁性贫血的特殊筛选检查,DIS
罂粟碱中毒,DIS
网状类牛皮癣,DIS
网状组织细胞瘤巨细胞,DIS
网状细胞增多症,DIS
网织细胞肉瘤,DIS
网膜坏死,DIS
网膜恶性间皮瘤,DIS
罗布尔氏病,DIS
罗斯坦性支气管痉挛性哮喘,DIS
罗斯巴赫氏病,DIS
罗森米勒窝咽隐窝恶性肿瘤,DIS
罗森米勒窝继发性恶性肿瘤,DIS
罗森米勒窝良性肿瘤,DIS
罗森米勒腺淋巴继发性恶性肿瘤,DIS
罗森米勒腺淋巴良性肿瘤,DIS
罗比诺西尔弗曼史密斯综合征,DIS
罗特尔氏综合征,DIS
罗芙木中毒,DIS
罗莱特氏综合征,DIS
羊水疾患,DIS
羊痘,DIS
羊膜穿刺术,DIS
羊跳跃病,DIS
美克尔氏憩室,DIS
美容的整形外科手术,DIS
美尼尔氏病内淋巴,DIS
美洲锥虫病伴心肌炎,DIS
美洲锥虫病伴心血管疾病,DIS
美洲锥虫病伴有巨结肠疾病,DIS
美洲锥虫病伴有巨食管疾病,DIS
美洲锥虫病伴有累及其他器官,DIS
美洲锥虫病伴消化道疾病,DIS
美洲锥虫病伴脑炎脊髓炎或脑脊髓炎慢性,DIS
美洲锥虫病伴脑膜炎慢性基底大脑脊髓,DIS
羞明,DIS
羟化酶缺陷,DIS
翁韦里希特伦德伯格氏病,DIS
翼状颈皮,DIS
老年性岁以后痴呆,DIS
老年性恶病质,DIS
老年性抑郁症,DIS
老年性核性硬性白内障,DIS
老年性混合型白内障,DIS
老年性点状白内障,DIS
老年性环状白内障,DIS
老年性痣,DIS
老年性痴呆引起的精神病,DIS
老年性白内障未熟期,DIS
老年性皮脂腺增生病皮脂腺,DIS
老年性皮质软性白内障,DIS
老年性聋,DIS
老年性膝关节炎病,DIS
老年性花冠状白内障,DIS
